"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHMP1A",7.25258337942073e-110,0.323635648930314,0.08,0.182,1.89198142618949e-105
"AP1AR",8.54673130216849e-110,0.413658172853985,0.089,0.195,2.2295857947967e-105
"MRPL19",9.29817785003476e-110,0.352169039842475,0.08,0.183,2.42561565573857e-105
"MLLT1",9.7062599053537e-110,0.471694237975995,0.096,0.208,2.53207202150962e-105
"ARHGDIG",9.81675097054546e-110,0.689576477043567,0.11,0.233,2.56089582568619e-105
"STK33",1.18658537186439e-109,-0.467476956173056,0.046,0.126,3.09544525958263e-105
"FBXO16",1.31778861279231e-109,-0.377376026164199,0.057,0.143,3.43771515419129e-105
"PRKACA",1.33518858469707e-109,0.542213021144751,0.106,0.225,3.48310646089925e-105
"UTP11",1.53496861096408e-109,0.438286792072742,0.08,0.183,4.00427261542199e-105
"ADCY1",1.61535919896336e-109,-0.308088607893363,0.049,0.132,4.21398754233572e-105
"NEK9",1.88509972687748e-109,-0.630376565081603,0.04,0.116,4.91765965750527e-105
"PHLPP1",1.90669036807056e-109,-0.26004741411817,0.1,0.206,4.97398316318568e-105
"POLE4",2.03795238431969e-109,0.360348658552524,0.048,0.133,5.31640638497478e-105
"SAT1",2.07047017003761e-109,0.474099580406289,0.058,0.15,5.40123553257713e-105
"SELENOT",3.02809387422862e-109,0.575330390931609,0.149,0.289,7.89938848970021e-105
"SLC8A3",4.10645702633797e-109,-0.614965172628324,0.055,0.139,1.07125144446079e-104
"RAB5A",4.2946609220424e-109,0.516997936053258,0.165,0.309,1.1203481947332e-104
"COX5A",4.92548132976814e-109,0.335766231165019,0.336,0.598,1.28491031449662e-104
"MAPK1",4.94662990247452e-109,0.407872509257313,0.205,0.368,1.29042734265853e-104
"ATXN7L1",6.27890630856882e-109,-0.268262121627382,0.079,0.176,1.63797828871635e-104
"CEP164",6.81732855657396e-109,-0.603901544793658,0.049,0.131,1.77843650055345e-104
"LRRC47",6.83480145266527e-109,0.466783107760989,0.104,0.219,1.78299465495679e-104
"SH3RF1",1.20808611221001e-108,-0.297192967379082,0.052,0.136,3.15153424092224e-104
"LSM11",1.35931752281674e-108,0.356680575519087,0.074,0.173,3.54605162177202e-104
"AC009961.1",1.41300711468755e-108,-0.823739209441175,0.031,0.101,3.68611166008541e-104
"WDR73",1.68802649982481e-108,-0.317498856549727,0.059,0.146,4.40355473009299e-104
"MYO1D",1.69271437855946e-108,-0.264461857487293,0.101,0.208,4.41578399934806e-104
"NKAPD1",1.75676769883634e-108,0.292395171177996,0.062,0.154,4.58287989595435e-104
"SEC61A1",2.16365629178692e-108,0.362472500071972,0.108,0.223,5.64433016838454e-104
"GGH",2.19504210532257e-108,0.3060460679522,0.044,0.125,5.726206340155e-104
"CDIP1",2.2598244244785e-108,0.313707472186231,0.07,0.165,5.89520397613705e-104
"ALDH18A1",2.55945510666072e-108,-0.331815243752009,0.051,0.134,6.67685053674583e-104
"RNF40",2.66143447668092e-108,0.253623618310113,0.087,0.19,6.94288411931752e-104
"AL513166.1",4.05042657104076e-108,-0.981140479737684,0.03,0.1,1.0566347795874e-103
"WAC",4.64220794655143e-108,0.569216745810401,0.197,0.362,1.21101278701687e-103
"DEDD",5.61087577689307e-108,0.356838327673224,0.054,0.142,1.4637091639181e-103
"RER1",6.95706949745507e-108,0.42725435883158,0.088,0.193,1.8148907198011e-103
"EIF4E2",7.44597885099026e-108,0.45979060540841,0.103,0.216,1.94243250285783e-103
"CASP8AP2",8.08036511714229e-108,0.283328197180289,0.058,0.146,2.10792484810891e-103
"PPM1A",9.36887515340669e-108,0.477679711016702,0.128,0.252,2.4440584612692e-103
"CHPF",9.68223051743164e-108,0.591104699137223,0.087,0.194,2.52580347508239e-103
"CLK2",1.34022272312751e-107,-0.388834342858696,0.043,0.121,3.49623901782274e-103
"TMEM130",1.62774099175715e-107,0.531157196161118,0.136,0.265,4.24628792519688e-103
"TMEM141",1.84721052999384e-107,0.357900780396663,0.031,0.103,4.81881810959492e-103
"RFXAP",1.90303755233331e-107,-0.251347773447325,0.054,0.138,4.96445406277192e-103
"MAZ",1.96387265100224e-107,0.680238785069693,0.134,0.267,5.12315458466955e-103
"DSE",2.05958320543499e-107,-0.725848478150959,0.036,0.109,5.37283470801826e-103
"GLRX3",3.13713217868434e-107,0.402510237222166,0.127,0.249,8.18383671453385e-103
"OPTN",3.61943393311574e-107,0.646310031658291,0.206,0.373,9.44201730131903e-103
"HOOK2",3.66106210454504e-107,-0.343358821421909,0.059,0.145,9.55061271212664e-103
"AP3B1",4.05418773995965e-107,-0.274030834523653,0.056,0.141,1.05761595572327e-102
"LINC00882",4.64905150202861e-107,-0.44552925071813,0.045,0.125,1.2127980653342e-102
"MAP7",5.61835356337943e-107,-0.936147561321975,0.039,0.114,1.46565989407879e-102
"TCP1",5.65847138264658e-107,0.56243496113657,0.305,0.549,1.47612542959101e-102
"COPS7B",6.03531990788396e-107,0.255363910470659,0.06,0.15,1.57443390436969e-102
"LY6E",7.76159108579995e-107,0.350145339284419,0.039,0.118,2.02476626655263e-102
"ZNF117",8.17355428024765e-107,-0.258579706819716,0.042,0.119,2.1322351050882e-102
"DPY19L2",1.12074190367262e-106,-0.397474301988155,0.057,0.141,2.92367940411077e-102
"TTC21B",1.91096187873192e-106,-0.423138898288544,0.069,0.158,4.98512625304796e-102
"FKTN",2.51934158289901e-106,-0.492402330809105,0.05,0.131,6.57220638730864e-102
"SOD2",2.8869283763839e-106,0.590216263480598,0.171,0.321,7.53113005547267e-102
"CHTOP",5.41175232893117e-106,0.595005384859594,0.146,0.28,1.41176383004827e-101
"MRPL32",5.99106901385385e-106,0.466186077697455,0.077,0.177,1.56289017364405e-101
"GTDC1",6.35334396163897e-106,-0.599075685904366,0.042,0.118,1.65739683927276e-101
"SCN1A",6.40062187742008e-106,-0.878945809919413,0.032,0.102,1.66973022916258e-101
"MTFMT",6.447996608851e-106,-0.460415964127958,0.035,0.108,1.68208887535096e-101
"STXBP1",6.55686788222022e-106,0.412219978293794,0.353,0.629,1.71049012443479e-101
"PRKCZ",6.60821759770678e-106,0.252167555219242,0.078,0.176,1.72388572471377e-101
"RBM22",1.03868989051402e-105,0.455975627648119,0.092,0.198,2.70963031738392e-101
"B4GALT3",1.94395142021712e-105,0.355000841591111,0.052,0.137,5.0711860699204e-101
"TMEM126A",2.26522641362449e-105,0.274473823294604,0.038,0.114,5.90929614522222e-101
"MTERF3",3.55954449971381e-105,-0.342911919009065,0.033,0.104,9.28578373640341e-101
"COQ9",4.37989519991634e-105,-0.255715600677034,0.045,0.122,1.14258326080217e-100
"MKLN1",4.47122202947458e-105,0.273093312722013,0.17,0.312,1.16640769082903e-100
"TMSB10",4.55043990855283e-105,-0.284125081459825,0.968,0.994,1.18707325894418e-100
"TCEAL7",5.00667932439044e-105,0.71776355271483,0.201,0.378,1.30609243535374e-100
"PDCL3",5.12442403971636e-105,0.437120163641698,0.034,0.107,1.33680849924081e-100
"AC040168.1",5.3145209672253e-105,-0.76358376851358,0.035,0.106,1.38639908472006e-100
"SCFD2",6.16886898056237e-105,-0.4819483684349,0.07,0.161,1.6092728509593e-100
"PSMD8",6.80186627152654e-105,0.571906198324537,0.269,0.487,1.77440285425313e-100
"VMA21",7.56180669718059e-105,0.639236520359196,0.118,0.24,1.9726485130935e-100
"ACAT1",8.48829905072813e-105,0.448835200909193,0.074,0.17,2.21434257336345e-100
"RIC1",8.52149118184191e-105,-0.636699243746037,0.053,0.134,2.2230014046071e-100
"NAPA",1.23590534482077e-104,0.600595623701731,0.166,0.309,3.22410627303396e-100
"DDAH1",1.28614156012167e-104,0.405395751351079,0.111,0.226,3.35515748788941e-100
"SIN3B",2.00783607992653e-104,0.302131383705615,0.117,0.233,5.23784198170433e-100
"WDYHV1",3.62574538948236e-104,0.261546435000221,0.047,0.128,9.45848199754264e-100
"ETNK2",3.87267438081308e-104,0.602068345690582,0.074,0.174,1.01026456572271e-99
"LSM14B",3.93790200389717e-104,0.646765981370293,0.114,0.234,1.02728049575665e-99
"HLCS",4.10913745186106e-104,-0.440142843305571,0.056,0.14,1.07195068706699e-99
"CTSD",4.95477328236524e-104,0.556074426635652,0.083,0.186,1.29255170617062e-99
"DLG1",4.96245039160303e-104,-0.667041075698557,0.048,0.126,1.29455443365748e-99
"GLMN",5.5981917254599e-104,-0.532788021966818,0.044,0.12,1.46040027542072e-99
"HULC",5.73475773264839e-104,-0.422535447607461,0.045,0.122,1.49602624971599e-99
"COX10-AS1",7.66319515052987e-104,-0.489296620824445,0.052,0.133,1.99909771891873e-99
"RNF38",9.66923002531667e-104,0.443214734785702,0.168,0.308,2.52241203670436e-99
"CCNQ",1.23789356959026e-103,0.461119450480519,0.041,0.119,3.22929295499011e-99
"HLA-A",1.42805370688823e-103,0.355166958791506,0.07,0.165,3.72536370515933e-99
"NUP58",1.53258719761427e-103,0.479723875120538,0.157,0.293,3.99806022241634e-99
"LINC00665",1.74364227357818e-103,-0.544964172113466,0.041,0.115,4.5486395990834e-99
"BUD23",2.03509529638763e-103,0.465874004335062,0.097,0.205,5.30895309968641e-99
"AGO2",2.04406981959772e-103,0.516781239595221,0.146,0.275,5.33236493838457e-99
"PYGB",2.04454411223022e-103,0.303786361101569,0.086,0.187,5.33360222557498e-99
"CDK5R2",2.6902654701636e-103,0.825018962436644,0.126,0.255,7.01809553201578e-99
"DSTN",3.63883802700904e-103,0.394026742583322,0.354,0.618,9.49263676105849e-99
"MRPS35",5.34674172753343e-103,0.591428670531235,0.127,0.251,1.39480451446165e-98
"CAMSAP3",6.07296094494044e-103,0.408531266945149,0.097,0.202,1.58425332170661e-98
"ST7L",6.23773397124552e-103,-0.267610565109638,0.068,0.157,1.62723766107882e-98
"MRPS12",9.86762194778223e-103,0.427377095897824,0.037,0.111,2.57416653751795e-98
"AP1G1",1.00670240026667e-102,0.331507757091538,0.136,0.258,2.62618455157567e-98
"DCTN5",1.07321275029587e-102,0.363636377572331,0.097,0.203,2.79969010169682e-98
"TLE2",1.10339360757709e-102,0.442703194318989,0.115,0.23,2.87842290408635e-98
"MTA1",1.31487986613021e-102,0.433672457112749,0.072,0.167,3.43012710677387e-98
"COPS2",1.3304044179655e-102,0.563859681252405,0.134,0.26,3.47062600514659e-98
"AKIRIN1",1.5248501264477e-102,0.634862153170407,0.193,0.354,3.9778765248641e-98
"ITPK1",1.73615546319264e-102,0.290824842475446,0.083,0.182,4.52910875683065e-98
"TMEM120A",1.75555245558578e-102,0.696783553591846,0.081,0.183,4.57970969088663e-98
"PNPLA8",2.15524217884907e-102,0.482542800518775,0.163,0.3,5.62238027196357e-98
"STX17",2.67905072190682e-102,-0.373151516200093,0.037,0.109,6.98883961823833e-98
"SOX11",2.86151476238033e-102,0.458742833891687,0.342,0.599,7.46483356062157e-98
"HADH",3.4888787926802e-102,-0.374304983787245,0.039,0.112,9.10143810646485e-98
"CPSF3",5.59821846864971e-102,-0.531621507123419,0.032,0.101,1.46040725191665e-97
"MRPS10",7.99632053435426e-102,0.279999071282429,0.056,0.141,2.086000137797e-97
"SACM1L",8.39494251291043e-102,-0.384227290922362,0.067,0.154,2.18998865334294e-97
"STMN4",1.0092256120501e-101,0.460665040769695,0.307,0.542,2.6327668541551e-97
"NUDT5",1.06669778211718e-101,-0.403355914815692,0.038,0.109,2.7826945042091e-97
"BRD4",1.24491811380804e-101,0.612289438997393,0.254,0.452,3.24761788349103e-97
"SF3A1",1.27618463754311e-101,0.672562005855059,0.133,0.261,3.32918286395871e-97
"USP27X",1.38507438761333e-101,0.305453371628875,0.047,0.126,3.61324355496689e-97
"MRPL9",1.46162596418807e-101,0.369142962373873,0.054,0.138,3.81294365277741e-97
"CFL2",1.48933280213502e-101,0.379272399248787,0.055,0.139,3.88522248092963e-97
"RPL8",1.66309148487701e-101,0.717790132412744,0.694,0.788,4.33850675659865e-97
"C11orf54",1.91187259722355e-101,-0.448467273900484,0.041,0.114,4.98750204437707e-97
"CUL2",2.03729037309461e-101,0.41342663630665,0.131,0.251,5.3146793962919e-97
"NPC2",2.52661435014725e-101,0.46309611161252,0.047,0.127,6.59117885522912e-97
"LRCH1",3.28358880486338e-101,-0.294911168400702,0.085,0.181,8.56589811524711e-97
"STRN4",3.81393247615948e-101,0.558501283662781,0.134,0.261,9.94940565055723e-97
"ANKRD13B",4.15802811026169e-101,-0.337050383921505,0.033,0.103,1.08470479312397e-96
"MRPS2",4.85324678819239e-101,0.613531661538591,0.068,0.162,1.26606648963575e-96
"AC027031.2",5.18653711041766e-101,0.295639212106414,0.065,0.155,1.35301193599466e-96
"NSUN5",1.1418224937311e-100,0.389701064480944,0.058,0.143,2.97867233939632e-96
"NDUFA10",1.26826164714653e-100,0.416674013043945,0.135,0.256,3.30851415891115e-96
"BCL2",1.70401569711075e-100,-0.666370047144853,0.04,0.112,4.44526574905281e-96
"BBX",2.14289907830731e-100,-0.420706948145457,0.063,0.148,5.59018082558027e-96
"CSTF2T",2.57607287395896e-100,0.302013601105952,0.054,0.136,6.72020130629674e-96
"PKN1",5.00142768771192e-100,0.708482486113865,0.125,0.246,1.30472244089341e-95
"CDK5RAP1",5.1292204933274e-100,-0.335563034147994,0.043,0.116,1.33805975009432e-95
"AC242426.2",5.51564041920714e-100,-0.252621621069965,0.039,0.112,1.43886511615857e-95
"UBE3C",7.01599438241768e-100,0.283982470965561,0.149,0.275,1.8302624545413e-95
"CHD1",7.02585389143424e-100,0.292070318645322,0.141,0.265,1.83283450465845e-95
"PPP2R5B",7.60972921558446e-100,0.407936632515993,0.064,0.153,1.98515006046952e-95
"PLK2",8.10649259942168e-100,0.376736266149029,0.11,0.223,2.11474072441113e-95
"DHX8",9.10148556579496e-100,-0.377620202143362,0.051,0.13,2.37430453954893e-95
"PTDSS1",9.24050804875497e-100,0.300757525479193,0.089,0.189,2.41057133467871e-95
"C5orf15",1.70441486817498e-99,0.397182841431962,0.078,0.173,4.44630706660806e-95
"AKT3",2.00953587536571e-99,0.440763842683912,0.2,0.36,5.24227623806652e-95
"CDC27",2.71678720348507e-99,0.327599597979992,0.137,0.258,7.08728277773151e-95
"CDC7",2.80996807464202e-99,-0.412134256821974,0.047,0.122,7.33036371631864e-95
"SEC61A2",3.26950043695272e-99,0.476623734683654,0.123,0.237,8.52914578987856e-95
"GDE1",3.83622298681002e-99,0.29557391398772,0.037,0.11,1.00075549056913e-94
"ZBTB45",4.5605545306891e-99,0.309020546857342,0.044,0.121,1.18971186042087e-94
"DRG1",5.4874227330301e-99,0.509999670576719,0.095,0.199,1.43150396836556e-94
"SIAH2",5.89764638987617e-99,0.323815755971049,0.065,0.153,1.538519013727e-94
"KLHL20",1.11776624867762e-98,-0.357425419696666,0.062,0.145,2.91591681292531e-94
"UFD1",1.16579355800718e-98,0.360968617679905,0.057,0.14,3.04120565477333e-94
"DPP3",2.03774524289789e-98,0.257413055539623,0.037,0.109,5.31586601514774e-94
"CCDC171",2.73729122931994e-98,-0.778993148262577,0.039,0.11,7.14077162992693e-94
"MARCH5",2.85680054465013e-98,0.392380902236439,0.128,0.245,7.45253558082878e-94
"MRPL16",3.14200059172213e-98,-0.268085085857792,0.034,0.103,8.19653694362553e-94
"MZF1",3.59817756087731e-98,-0.693232210665026,0.033,0.101,9.38656580306065e-94
"DNAJC2",4.14336350545428e-98,0.25659109799699,0.075,0.167,1.08087923766786e-93
"FOS",4.20850772206865e-98,2.2717514118887,0.288,0.213,1.09787340945605e-93
"DR1",4.41163107176842e-98,0.599696146738265,0.119,0.235,1.15086219769223e-93
"MRPL37",5.04595169773913e-98,0.494434093096342,0.081,0.177,1.31633741938921e-93
"JAGN1",5.68809123709428e-98,0.307893277975308,0.045,0.122,1.48385236102078e-93
"DAZAP1",6.64158387765903e-98,0.567114080157877,0.102,0.21,1.73258998616491e-93
"MBTD1",7.77551191878337e-98,-0.442916446822953,0.05,0.127,2.02839779425302e-93
"C3orf70",7.94323892370049e-98,-0.460595608805467,0.043,0.116,2.07215273802575e-93
"BAG5",1.06838581449459e-97,0.505119581431354,0.094,0.197,2.78709807427205e-93
"FBXL13",1.18529075569454e-97,-0.295100992865995,0.053,0.132,3.09206799438035e-93
"MRPL2",1.78592544033463e-97,0.602608048500105,0.047,0.125,4.65894369620095e-93
"FCHO1",1.93737451231009e-97,-0.440059393913524,0.038,0.108,5.05402889026332e-93
"MALSU1",2.53820617362001e-97,0.448311848608944,0.08,0.174,6.62141844512252e-93
"FBXO30",2.63330462904654e-97,0.257694898105194,0.083,0.179,6.86950178579372e-93
"SBDS",3.07336233195041e-97,0.781072870909978,0.133,0.259,8.01748031535904e-93
"TXNRD1",3.97568402335848e-97,0.4586346815432,0.085,0.183,1.03713669117353e-92
"EIF4A2",4.3631200918247e-97,0.413930407428846,0.332,0.591,1.13820713835431e-92
"TPRG1L",5.73115968915503e-97,0.389756794512221,0.059,0.144,1.49508762810987e-92
"DNAJC21",6.58621472250804e-97,0.597363755913644,0.085,0.183,1.71814583466067e-92
"MARCH7",9.82754521956869e-97,0.370950422077564,0.157,0.285,2.56371172142888e-92
"NETO1",1.14619144953081e-96,-0.264721045716509,0.064,0.148,2.99006963439103e-92
"RAPGEF4",1.28835661667977e-96,-0.766845977414251,0.045,0.118,3.36093590593252e-92
"PRPF38B",1.52105340316115e-96,0.528642947338413,0.101,0.206,3.9679720128265e-92
"STK24",1.62312139185215e-96,0.2669026952331,0.098,0.199,4.23423677492469e-92
"CHORDC1",1.72467481795596e-96,0.379229911434075,0.135,0.255,4.49915919760172e-92
"PPP6C",1.83412814106957e-96,0.343818728005147,0.105,0.21,4.78469008160819e-92
"ZFPL1",2.04136784470981e-96,0.372154654318957,0.044,0.12,5.32531629649447e-92
"LRRC37A3",2.41149393327271e-96,-0.60976586437875,0.051,0.126,6.29086422372851e-92
"CORO7",2.61306965808732e-96,-0.293561845471234,0.051,0.129,6.81671481705239e-92
"EEF1D",3.74881122624174e-96,0.699661173850279,0.162,0.301,9.77952384589683e-92
"ZNF460",4.79672539031928e-96,0.279132126330471,0.11,0.216,1.25132175257259e-91
"SRA1",6.42786034272461e-96,0.480374655209385,0.102,0.207,1.67683592760657e-91
"SENP5",6.44109977186788e-96,0.25056332022074,0.133,0.247,1.68028969748717e-91
"KEAP1",6.80186275295284e-96,0.591733809935643,0.077,0.172,1.77440193636281e-91
"MARCH11",7.3736609989701e-96,-0.444185797138321,0.049,0.125,1.92356694480133e-91
"ZXDC",8.00373503086632e-96,0.512370921277715,0.114,0.224,2.0879343575021e-91
"PICALM",8.22588272367634e-96,0.50742003881077,0.211,0.376,2.14588602612545e-91
"NOP53",9.94344393452258e-96,0.600638662144334,0.085,0.184,2.5939462191989e-91
"PPP1R18",1.03630100345952e-95,0.689739382170982,0.087,0.188,2.70339842772485e-91
"NHLRC3",1.4173148244657e-95,-0.279915181102763,0.046,0.119,3.69734918258367e-91
"MSH3",1.56119787951817e-95,-0.500448698162143,0.045,0.118,4.07269690829905e-91
"PPIL2",3.3773414957044e-95,-0.311103223264487,0.054,0.132,8.81047075984407e-91
"PEF1",3.68356561968504e-95,0.441127117800064,0.045,0.12,9.60931763207237e-91
"CLPX",3.93223441253073e-95,0.409553575675401,0.084,0.18,1.02580199119689e-90
"AZIN1-AS1",4.60803077512256e-95,-0.481096958033115,0.044,0.116,1.20209698830622e-90
"MTMR2",5.04714213450219e-95,0.347995054614322,0.102,0.205,1.31664796862759e-90
"MFSD11",8.60119313889323e-95,-0.326867975499463,0.054,0.132,2.24379325414308e-90
"UBXN7",1.10388126238771e-94,0.511240212719798,0.146,0.27,2.87969504919083e-90
"RABGGTB",1.17196531032522e-94,0.637940712728981,0.089,0.189,3.05730590504539e-90
"LUZP2",1.37688371161854e-94,0.279773807555143,0.161,0.296,3.59187653849928e-90
"LINC01876",2.38822501407957e-94,-0.30444643563311,0.057,0.138,6.23016259422936e-90
"TOMM40",2.66121779579256e-94,0.478285629875837,0.09,0.188,6.94231886388404e-90
"CSNK2A1",2.99990162429995e-94,0.470312589249056,0.154,0.28,7.82584336731127e-90
"TTYH3",3.26801426304836e-94,0.597222000889534,0.101,0.206,8.52526880801427e-90
"PPP1R2",3.7982398141289e-94,0.692205129210045,0.146,0.273,9.90846820311807e-90
"CD2BP2",4.86732895306762e-94,0.364422403507349,0.054,0.133,1.26974010398675e-89
"RNF8",4.90423191195796e-94,0.428894231108743,0.08,0.172,1.27936697887247e-89
"KCTD1",5.72281639443944e-94,-0.469352003590689,0.047,0.12,1.49291111281742e-89
"ICE1",6.23695556829816e-94,0.316606590274711,0.137,0.253,1.62703459910194e-89
"ATN1",1.21611949717958e-93,0.629873711765181,0.128,0.246,3.17249093229236e-89
"SMIM13",1.25633312520299e-93,0.358639615654068,0.087,0.184,3.27739622371703e-89
"MRPS11",1.28644463372088e-93,0.347280559684403,0.046,0.121,3.35594811598767e-89
"RTCA",1.31265905963777e-93,0.492599490450503,0.104,0.208,3.42433368887705e-89
"AC090578.1",1.90760823666925e-93,-0.720649817950528,0.037,0.104,4.97637760699908e-89
"ABHD2",2.81626961420007e-93,0.360927634700379,0.108,0.212,7.34680254256374e-89
"SAP18",3.42767306722089e-93,0.797385887825399,0.218,0.395,8.94177073045913e-89
"MDK",3.86419097433432e-93,-0.478247108723357,0.034,0.101,1.00805149947459e-88
"IQCK",4.11883408339263e-93,-0.397049177412884,0.042,0.113,1.07448024733464e-88
"RAB15",4.566782436709e-93,0.447829565222364,0.07,0.157,1.19133653426428e-88
"PCGF2",4.59665100857924e-93,0.671795960170634,0.092,0.192,1.19912834860807e-88
"CCDC191",6.01456315432754e-93,-0.652871272452459,0.039,0.107,1.56901909006943e-88
"KIAA0319",8.38303590900843e-93,-0.653898381960837,0.04,0.108,2.18688257758303e-88
"BRSK2",8.63955330639051e-93,0.292669712585933,0.086,0.18,2.25380027103809e-88
